,Season,labels
22261,Season 7,disgust
22262,Season 7,neutral
22263,Season 7,anger
22264,Season 7,surprise
22265,Season 7,anger
22266,Season 7,neutral
22267,Season 7,anger
22268,Season 7,neutral
22269,Season 7,neutral
22270,Season 7,neutral
22271,Season 7,neutral
22272,Season 7,anger
22273,Season 7,neutral
22274,Season 7,neutral
22275,Season 7,neutral
22276,Season 7,neutral
22277,Season 7,neutral
22278,Season 7,anger
22279,Season 7,neutral
22280,Season 7,neutral
22281,Season 7,sadness
22282,Season 7,neutral
22283,Season 7,disgust
22284,Season 7,fear
22285,Season 7,disgust
22286,Season 7,neutral
22287,Season 7,anger
22288,Season 7,neutral
22289,Season 7,neutral
22290,Season 7,neutral
22291,Season 7,neutral
22292,Season 7,anger
22293,Season 7,surprise
22294,Season 7,neutral
22295,Season 7,neutral
22296,Season 7,anger
22297,Season 7,neutral
22298,Season 7,disgust
22299,Season 7,neutral
22300,Season 7,neutral
22301,Season 7,fear
22302,Season 7,anger
22303,Season 7,neutral
22304,Season 7,surprise
22305,Season 7,neutral
22306,Season 7,neutral
22307,Season 7,disgust
22308,Season 7,joy
22309,Season 7,anger
22310,Season 7,neutral
22311,Season 7,anger
22312,Season 7,anger
22313,Season 7,anger
22314,Season 7,surprise
22315,Season 7,sadness
22316,Season 7,surprise
22317,Season 7,neutral
22318,Season 7,neutral
22319,Season 7,anger
22320,Season 7,anger
22321,Season 7,anger
22322,Season 7,disgust
22323,Season 7,fear
22324,Season 7,anger
22325,Season 7,neutral
22326,Season 7,anger
22327,Season 7,neutral
22328,Season 7,anger
22329,Season 7,neutral
22330,Season 7,disgust
22331,Season 7,anger
22332,Season 7,disgust
22333,Season 7,neutral
22334,Season 7,neutral
22335,Season 7,neutral
22336,Season 7,anger
22337,Season 7,neutral
22338,Season 7,disgust
22339,Season 7,neutral
22340,Season 7,neutral
22341,Season 7,anger
22342,Season 7,fear
22343,Season 7,neutral
22344,Season 7,anger
22345,Season 7,anger
22346,Season 7,joy
22347,Season 7,anger
22348,Season 7,neutral
22349,Season 7,neutral
22350,Season 7,neutral
22351,Season 7,neutral
22352,Season 7,neutral
22353,Season 7,neutral
22354,Season 7,neutral
22355,Season 7,neutral
22356,Season 7,neutral
22357,Season 7,surprise
22358,Season 7,fear
22359,Season 7,anger
22360,Season 7,neutral
22361,Season 7,anger
22362,Season 7,disgust
22363,Season 7,anger
22364,Season 7,anger
22365,Season 7,neutral
22366,Season 7,neutral
22367,Season 7,neutral
22368,Season 7,neutral
22369,Season 7,fear
22370,Season 7,surprise
22371,Season 7,neutral
22372,Season 7,anger
22373,Season 7,neutral
22374,Season 7,anger
22375,Season 7,neutral
22376,Season 7,neutral
22377,Season 7,surprise
22378,Season 7,anger
22379,Season 7,fear
22380,Season 7,anger
22381,Season 7,neutral
22382,Season 7,neutral
22383,Season 7,surprise
22384,Season 7,anger
22385,Season 7,anger
22386,Season 7,anger
22387,Season 7,anger
22388,Season 7,neutral
22389,Season 7,disgust
22390,Season 7,surprise
22391,Season 7,disgust
22392,Season 7,neutral
22393,Season 7,fear
22394,Season 7,anger
22395,Season 7,neutral
22396,Season 7,neutral
22397,Season 7,anger
22398,Season 7,neutral
22399,Season 7,neutral
22400,Season 7,surprise
22401,Season 7,neutral
22402,Season 7,neutral
22403,Season 7,neutral
22404,Season 7,neutral
22405,Season 7,surprise
22406,Season 7,surprise
22407,Season 7,neutral
22408,Season 7,neutral
22409,Season 7,neutral
22410,Season 7,neutral
22411,Season 7,anger
22412,Season 7,neutral
22413,Season 7,neutral
22414,Season 7,disgust
22415,Season 7,disgust
22416,Season 7,surprise
22417,Season 7,surprise
22418,Season 7,neutral
22419,Season 7,neutral
22420,Season 7,anger
22421,Season 7,disgust
22422,Season 7,neutral
22423,Season 7,neutral
22424,Season 7,anger
22425,Season 7,neutral
22426,Season 7,anger
22427,Season 7,fear
22428,Season 7,neutral
22429,Season 7,anger
22430,Season 7,neutral
22431,Season 7,anger
22432,Season 7,neutral
22433,Season 7,neutral
22434,Season 7,surprise
22435,Season 7,disgust
22436,Season 7,fear
22437,Season 7,sadness
22438,Season 7,sadness
22439,Season 7,neutral
22440,Season 7,neutral
22441,Season 7,neutral
22442,Season 7,fear
22443,Season 7,surprise
22444,Season 7,joy
22445,Season 8,neutral
22446,Season 8,anger
22447,Season 8,anger
22448,Season 8,neutral
22449,Season 8,disgust
22450,Season 8,disgust
22451,Season 8,neutral
22452,Season 8,neutral
22453,Season 8,fear
22454,Season 8,sadness
22455,Season 8,joy
22456,Season 8,neutral
22457,Season 8,neutral
22458,Season 8,neutral
22459,Season 8,fear
22460,Season 8,neutral
22461,Season 8,disgust
22462,Season 8,sadness
22463,Season 8,neutral
22464,Season 8,neutral
22465,Season 8,neutral
22466,Season 8,neutral
22467,Season 8,surprise
22468,Season 8,surprise
22469,Season 8,neutral
22470,Season 8,neutral
22471,Season 8,anger
22472,Season 8,neutral
22473,Season 8,neutral
22474,Season 8,neutral
22475,Season 8,neutral
22476,Season 8,neutral
22477,Season 8,neutral
22478,Season 8,sadness
22479,Season 8,neutral
22480,Season 8,neutral
22481,Season 8,neutral
22482,Season 8,surprise
22483,Season 8,disgust
22484,Season 8,neutral
22485,Season 8,neutral
22486,Season 8,joy
22487,Season 8,neutral
22488,Season 8,sadness
22489,Season 8,sadness
22490,Season 8,neutral
22491,Season 8,sadness
22492,Season 8,fear
22493,Season 8,surprise
22494,Season 8,neutral
22495,Season 8,surprise
22496,Season 8,neutral
22497,Season 8,disgust
22498,Season 8,neutral
22499,Season 8,surprise
22500,Season 8,fear
22501,Season 8,neutral
22502,Season 8,neutral
22503,Season 8,neutral
22504,Season 8,neutral
22505,Season 8,neutral
22506,Season 8,neutral
22507,Season 8,surprise
22508,Season 8,sadness
22509,Season 8,neutral
22510,Season 8,disgust
22511,Season 8,neutral
22512,Season 8,joy
22513,Season 8,anger
22514,Season 8,surprise
22515,Season 8,neutral
22516,Season 8,neutral
22517,Season 8,neutral
22518,Season 8,fear
22519,Season 8,neutral
22520,Season 8,anger
22521,Season 8,neutral
22522,Season 8,neutral
22523,Season 8,sadness
22524,Season 8,neutral
22525,Season 8,neutral
22526,Season 8,neutral
22527,Season 8,neutral
22528,Season 8,anger
22529,Season 8,neutral
22530,Season 8,sadness
22531,Season 8,neutral
22532,Season 8,surprise
22533,Season 8,neutral
22534,Season 8,neutral
22535,Season 8,neutral
22536,Season 8,surprise
22537,Season 8,neutral
22538,Season 8,neutral
22539,Season 8,joy
22540,Season 8,surprise
22541,Season 8,joy
22542,Season 8,joy
22543,Season 8,neutral
22544,Season 8,neutral
22545,Season 8,neutral
22546,Season 8,anger
22547,Season 8,surprise
22548,Season 8,sadness
22549,Season 8,anger
22550,Season 8,neutral
22551,Season 8,disgust
22552,Season 8,neutral
22553,Season 8,surprise
22554,Season 8,neutral
22555,Season 8,surprise
22556,Season 8,neutral
22557,Season 8,neutral
22558,Season 8,neutral
22559,Season 8,surprise
22560,Season 8,fear
22561,Season 8,neutral
22562,Season 8,neutral
22563,Season 8,surprise
22564,Season 8,disgust
22565,Season 8,surprise
22566,Season 8,anger
22567,Season 8,disgust
22568,Season 8,anger
22569,Season 8,sadness
22570,Season 8,sadness
22571,Season 8,neutral
22572,Season 8,sadness
22573,Season 8,neutral
22574,Season 8,neutral
22575,Season 8,disgust
22576,Season 8,neutral
22577,Season 8,anger
22578,Season 8,neutral
22579,Season 8,neutral
22580,Season 8,neutral
22581,Season 8,neutral
22582,Season 8,anger
22583,Season 8,anger
22584,Season 8,neutral
22585,Season 8,neutral
22586,Season 8,anger
22587,Season 8,anger
22588,Season 8,disgust
22589,Season 8,surprise
22590,Season 8,joy
22591,Season 8,sadness
22592,Season 8,disgust
22593,Season 8,anger
22594,Season 8,neutral
22595,Season 8,sadness
22596,Season 8,disgust
22597,Season 8,neutral
22598,Season 8,neutral
22599,Season 8,neutral
22600,Season 8,neutral
22601,Season 8,neutral
22602,Season 8,neutral
22603,Season 8,neutral
22604,Season 8,anger
22605,Season 8,neutral
22606,Season 8,neutral
22607,Season 8,neutral
22608,Season 8,anger
22609,Season 8,disgust
22610,Season 8,neutral
22611,Season 8,neutral
22612,Season 8,disgust
22613,Season 8,neutral
22614,Season 8,neutral
22615,Season 8,neutral
22616,Season 8,neutral
22617,Season 8,neutral
22618,Season 8,neutral
22619,Season 8,neutral
22620,Season 8,surprise
22621,Season 8,neutral
22622,Season 8,disgust
22623,Season 8,disgust
22624,Season 8,anger
22625,Season 8,surprise
22626,Season 8,neutral
22627,Season 8,surprise
22628,Season 8,neutral
22629,Season 8,anger
22630,Season 8,disgust
22631,Season 8,anger
22632,Season 8,neutral
22633,Season 8,neutral
22634,Season 8,anger
22635,Season 8,joy
22636,Season 8,fear
22637,Season 8,neutral
22638,Season 8,anger
22639,Season 8,neutral
22640,Season 8,neutral
22641,Season 8,neutral
22642,Season 8,neutral
22643,Season 8,neutral
22644,Season 8,fear
22645,Season 8,surprise
22646,Season 8,neutral
22647,Season 8,neutral
22648,Season 8,anger
22649,Season 8,neutral
22650,Season 8,neutral
22651,Season 8,neutral
22652,Season 8,anger
22653,Season 8,fear
22654,Season 8,anger
22655,Season 8,neutral
22656,Season 8,neutral
22657,Season 8,disgust
22658,Season 8,neutral
22659,Season 8,neutral
22660,Season 8,neutral
22661,Season 8,neutral
22662,Season 8,anger
22663,Season 8,neutral
22664,Season 8,neutral
22665,Season 8,surprise
22666,Season 8,neutral
22667,Season 8,neutral
22668,Season 8,surprise
22669,Season 8,neutral
22670,Season 8,neutral
22671,Season 8,neutral
22672,Season 8,sadness
22673,Season 8,neutral
22674,Season 8,anger
22675,Season 8,neutral
22676,Season 8,neutral
22677,Season 8,anger
22678,Season 8,anger
22679,Season 8,neutral
22680,Season 8,fear
22681,Season 8,neutral
22682,Season 8,neutral
22683,Season 8,neutral
22684,Season 8,neutral
22685,Season 8,neutral
22686,Season 8,surprise
22687,Season 8,surprise
22688,Season 8,neutral
22689,Season 8,disgust
22690,Season 8,neutral
22691,Season 8,joy
22692,Season 8,joy
22693,Season 8,neutral
22694,Season 8,neutral
22695,Season 8,anger
22696,Season 8,neutral
22697,Season 8,neutral
22698,Season 8,surprise
22699,Season 8,neutral
22700,Season 8,neutral
22701,Season 8,surprise
22702,Season 8,surprise
22703,Season 8,anger
22704,Season 8,neutral
22705,Season 8,disgust
22706,Season 8,joy
22707,Season 8,neutral
22708,Season 8,surprise
22709,Season 8,neutral
22710,Season 8,anger
22711,Season 8,neutral
22712,Season 8,surprise
22713,Season 8,sadness
22714,Season 8,anger
22715,Season 8,neutral
22716,Season 8,surprise
22717,Season 8,anger
22718,Season 8,neutral
22719,Season 8,surprise
22720,Season 8,anger
22721,Season 8,surprise
22722,Season 8,disgust
22723,Season 8,neutral
22724,Season 8,sadness
22725,Season 8,surprise
22726,Season 8,anger
22727,Season 8,disgust
22728,Season 8,neutral
22729,Season 8,neutral
22730,Season 8,sadness
22731,Season 8,neutral
22732,Season 8,anger
22733,Season 8,neutral
22734,Season 8,surprise
22735,Season 8,neutral
22736,Season 8,sadness
22737,Season 8,disgust
22738,Season 8,anger
22739,Season 8,neutral
22740,Season 8,neutral
22741,Season 8,disgust
22742,Season 8,anger
22743,Season 8,anger
22744,Season 8,surprise
22745,Season 8,surprise
22746,Season 8,disgust
22747,Season 8,neutral
22748,Season 8,neutral
22749,Season 8,neutral
22750,Season 8,neutral
22751,Season 8,neutral
22752,Season 8,disgust
22753,Season 8,disgust
22754,Season 8,neutral
22755,Season 8,disgust
22756,Season 8,neutral
22757,Season 8,disgust
22758,Season 8,anger
22759,Season 8,neutral
22760,Season 8,surprise
22761,Season 8,neutral
22762,Season 8,neutral
22763,Season 8,surprise
22764,Season 8,anger
22765,Season 8,neutral
22766,Season 8,anger
22767,Season 8,anger
22768,Season 8,joy
22769,Season 8,anger
22770,Season 8,neutral
22771,Season 8,neutral
22772,Season 8,anger
22773,Season 8,anger
22774,Season 8,fear
22775,Season 8,disgust
22776,Season 8,neutral
22777,Season 8,surprise
22778,Season 8,neutral
22779,Season 8,fear
22780,Season 8,neutral
22781,Season 8,neutral
22782,Season 8,neutral
22783,Season 8,neutral
22784,Season 8,anger
22785,Season 8,anger
22786,Season 8,neutral
22787,Season 8,neutral
22788,Season 8,neutral
22789,Season 8,anger
22790,Season 8,surprise
22791,Season 8,neutral
22792,Season 8,neutral
22793,Season 8,neutral
22794,Season 8,neutral
22795,Season 8,surprise
22796,Season 8,neutral
22797,Season 8,neutral
22798,Season 8,neutral
22799,Season 8,surprise
22800,Season 8,neutral
22801,Season 8,surprise
22802,Season 8,neutral
22803,Season 8,neutral
22804,Season 8,disgust
22805,Season 8,disgust
22806,Season 8,disgust
22807,Season 8,fear
22808,Season 8,fear
22809,Season 8,neutral
22810,Season 8,joy
22811,Season 8,surprise
22812,Season 8,neutral
22813,Season 8,sadness
22814,Season 8,neutral
22815,Season 8,disgust
22816,Season 8,neutral
22817,Season 8,surprise
22818,Season 8,neutral
22819,Season 8,anger
22820,Season 8,anger
22821,Season 8,anger
22822,Season 8,anger
22823,Season 8,neutral
22824,Season 8,surprise
22825,Season 8,neutral
22826,Season 8,neutral
22827,Season 8,neutral
22828,Season 8,joy
22829,Season 8,neutral
22830,Season 8,neutral
22831,Season 8,neutral
22832,Season 8,surprise
22833,Season 8,neutral
22834,Season 8,surprise
22835,Season 8,neutral
22836,Season 8,surprise
22837,Season 8,neutral
22838,Season 8,neutral
22839,Season 8,neutral
22840,Season 8,surprise
22841,Season 8,neutral
22842,Season 8,neutral
22843,Season 8,surprise
22844,Season 8,neutral
22845,Season 8,sadness
22846,Season 8,disgust
22847,Season 8,disgust
22848,Season 8,disgust
22849,Season 8,sadness
22850,Season 8,anger
22851,Season 8,neutral
22852,Season 8,disgust
22853,Season 8,neutral
22854,Season 8,neutral
22855,Season 8,neutral
22856,Season 8,joy
22857,Season 8,neutral
22858,Season 8,neutral
22859,Season 8,neutral
22860,Season 8,neutral
22861,Season 8,surprise
22862,Season 8,neutral
22863,Season 8,surprise
22864,Season 8,anger
22865,Season 8,anger
22866,Season 8,anger
22867,Season 8,neutral
22868,Season 8,joy
22869,Season 8,sadness
22870,Season 8,anger
22871,Season 8,anger
22872,Season 8,neutral
22873,Season 8,neutral
22874,Season 8,sadness
22875,Season 8,surprise
22876,Season 8,neutral
22877,Season 8,joy
22878,Season 8,disgust
22879,Season 8,neutral
22880,Season 8,sadness
22881,Season 8,neutral
22882,Season 8,anger
22883,Season 8,neutral
22884,Season 8,neutral
22885,Season 8,neutral
22886,Season 8,neutral
22887,Season 8,neutral
22888,Season 8,neutral
22889,Season 8,sadness
22890,Season 8,neutral
22891,Season 8,neutral
22892,Season 8,anger
22893,Season 8,neutral
22894,Season 8,surprise
22895,Season 8,neutral
22896,Season 8,neutral
22897,Season 8,sadness
22898,Season 8,neutral
22899,Season 8,neutral
22900,Season 8,joy
22901,Season 8,disgust
22902,Season 8,anger
22903,Season 8,neutral
22904,Season 8,neutral
22905,Season 8,joy
22906,Season 8,neutral
22907,Season 8,neutral
22908,Season 8,neutral
22909,Season 8,joy
22910,Season 8,neutral
22911,Season 8,sadness
22912,Season 8,surprise
22913,Season 8,disgust
22914,Season 8,surprise
22915,Season 8,neutral
22916,Season 8,anger
22917,Season 8,sadness
22918,Season 8,neutral
22919,Season 8,neutral
22920,Season 8,neutral
22921,Season 8,neutral
22922,Season 8,neutral
22923,Season 8,neutral
22924,Season 8,fear
22925,Season 8,neutral
22926,Season 8,neutral
22927,Season 8,sadness
22928,Season 8,joy
22929,Season 8,neutral
22930,Season 8,neutral
22931,Season 8,neutral
22932,Season 8,surprise
22933,Season 8,neutral
22934,Season 8,surprise
22935,Season 8,joy
22936,Season 8,neutral
22937,Season 8,surprise
22938,Season 8,neutral
22939,Season 8,neutral
22940,Season 8,neutral
22941,Season 8,fear
22942,Season 8,surprise
22943,Season 8,neutral
22944,Season 8,neutral
22945,Season 8,neutral
22946,Season 8,neutral
22947,Season 8,anger
22948,Season 8,neutral
22949,Season 8,neutral
22950,Season 8,fear
22951,Season 8,neutral
22952,Season 8,neutral
22953,Season 8,neutral
22954,Season 8,neutral
22955,Season 8,surprise
22956,Season 8,fear
22957,Season 8,neutral
22958,Season 8,neutral
22959,Season 8,disgust
22960,Season 8,neutral
22961,Season 8,neutral
22962,Season 8,neutral
22963,Season 8,neutral
22964,Season 8,neutral
22965,Season 8,anger
22966,Season 8,neutral
22967,Season 8,neutral
22968,Season 8,neutral
22969,Season 8,neutral
22970,Season 8,neutral
22971,Season 8,neutral
22972,Season 8,neutral
22973,Season 8,anger
22974,Season 8,neutral
22975,Season 8,neutral
22976,Season 8,neutral
22977,Season 8,neutral
22978,Season 8,neutral
22979,Season 8,neutral
22980,Season 8,neutral
22981,Season 8,surprise
22982,Season 8,neutral
22983,Season 8,neutral
22984,Season 8,neutral
22985,Season 8,fear
22986,Season 8,neutral
22987,Season 8,anger
22988,Season 8,joy
22989,Season 8,neutral
22990,Season 8,anger
22991,Season 8,anger
22992,Season 8,neutral
22993,Season 8,neutral
22994,Season 8,neutral
22995,Season 8,neutral
22996,Season 8,neutral
22997,Season 8,neutral
22998,Season 8,neutral
22999,Season 8,neutral
23000,Season 8,neutral
23001,Season 8,neutral
23002,Season 8,neutral
23003,Season 8,anger
23004,Season 8,anger
23005,Season 8,sadness
23006,Season 8,neutral
23007,Season 8,neutral
23008,Season 8,anger
23009,Season 8,sadness
23010,Season 8,sadness
23011,Season 8,neutral
23012,Season 8,fear
23013,Season 8,neutral
23014,Season 8,disgust
23015,Season 8,disgust
23016,Season 8,neutral
23017,Season 8,sadness
23018,Season 8,sadness
23019,Season 8,neutral
23020,Season 8,neutral
23021,Season 8,disgust
23022,Season 8,surprise
23023,Season 8,neutral
23024,Season 8,fear
23025,Season 8,neutral
23026,Season 8,neutral
23027,Season 8,fear
23028,Season 8,neutral
23029,Season 8,surprise
23030,Season 8,neutral
23031,Season 8,surprise
23032,Season 8,neutral
23033,Season 8,surprise
23034,Season 8,neutral
23035,Season 8,neutral
23036,Season 8,neutral
23037,Season 8,neutral
23038,Season 8,joy
23039,Season 8,joy
23040,Season 8,neutral
23041,Season 8,neutral
23042,Season 8,neutral
23043,Season 8,neutral
23044,Season 8,neutral
23045,Season 8,disgust
23046,Season 8,disgust
23047,Season 8,neutral
23048,Season 8,disgust
23049,Season 8,neutral
23050,Season 8,surprise
23051,Season 8,neutral
23052,Season 8,surprise
23053,Season 8,anger
23054,Season 8,anger
23055,Season 8,joy
23056,Season 8,surprise
23057,Season 8,neutral
23058,Season 8,neutral
23059,Season 8,neutral
23060,Season 8,anger
23061,Season 8,neutral
23062,Season 8,sadness
23063,Season 8,surprise
23064,Season 8,neutral
23065,Season 8,sadness
23066,Season 8,neutral
23067,Season 8,disgust
23068,Season 8,surprise
23069,Season 8,anger
